ea_id,ead_ofsp,ead_awassa83,ead_avocado,ead_mango,ead_papaya,ead_sweetpotato,ead_fieldp,ead_impcr1,ead_impcr2,ead_impcr3,ead_impcr4,ead_impcr5,ead_impcr6,ead_impcr7,ead_impcr8,ead_impcr9,ead_impcr10,ead_impcr11,ead_impcr12,ead_impcr13,ead_impcr14,ead_impcr15,ead_impcr16,ead_impcr17,ead_impcr18,ead_impcr19,ead_impcr20,ead_impcr21,ead_impcr22,ead_impcr23,ead_impcr24,ead_impcr25,ead_impcr26,ead_impcr27,ead_impcr28,ead_impcr29,ead_impcr30,ead_impcr31,ead_impcr32,ead_impcr33,ead_impcr34,ead_impcr35,ead_impcr36,ead_impcr37,ead_impcr38,ead_impcr39,ead_impcr40,ead_impcr41,ead_impcr42,ead_impcr43,ead_impcr44,ead_impcr45,ead_impcr46,ead_impcr47,ead_impcr48,ead_impcr49,ead_impcr50,ead_impcr51,ead_impcr52,ead_impcr53,ead_impcr54,ead_impcr55,ead_impcr56,ead_impcr57,ead_impcr58,ead_impcr59,ead_impcr60,ead_impcr61,ead_impcr62,ead_impcr63,ead_impcr64,ead_impcr65,ead_impcr66,ead_impcr67,ead_impcr68,ead_impcr69,ead_impcr70,ead_impcr71,ead_impcr72,ead_impcr73,ead_impcr74,ead_impcr75,ead_impcr76,ead_impcr77,ead_impcr78,ead_impcr79,ead_impcr80,ead_impcr81,ead_impcr82,ead_impcr83,ead_impcr84,ead_impcr85,ead_treadle,ead_motorpump,ead_rotlegume,ead_cresidue1,ead_cresidue2,ead_mintillage,ead_zerotill,ead_consag1,ead_consag2,ead_swc,ead_terr,ead_wcatch,ead_affor,ead_ploc,ead_rdisp,ead_livIA,ead_elepgrass,ead_gaya,ead_sasbaniya,ead_alfa,ead_indprod,ead_cross,ead_grass,ead_feed,ead_cross_largerum,ead_cross_smallrum,ead_cross_poultry,sh_plotea_ofsp,sh_plotea_awassa83,sh_plotea_avocado,sh_plotea_mango,sh_plotea_papaya,sh_plotea_sweetpotato,sh_plotea_fieldp,sh_plotea_impcr1,sh_plotea_impcr2,sh_plotea_impcr3,sh_plotea_impcr4,sh_plotea_impcr5,sh_plotea_impcr6,sh_plotea_impcr7,sh_plotea_impcr8,sh_plotea_impcr9,sh_plotea_impcr10,sh_plotea_impcr11,sh_plotea_impcr12,sh_plotea_impcr13,sh_plotea_impcr14,sh_plotea_impcr15,sh_plotea_impcr16,sh_plotea_impcr17,sh_plotea_impcr18,sh_plotea_impcr19,sh_plotea_impcr20,sh_plotea_impcr21,sh_plotea_impcr22,sh_plotea_impcr23,sh_plotea_impcr24,sh_plotea_impcr25,sh_plotea_impcr26,sh_plotea_impcr27,sh_plotea_impcr28,sh_plotea_impcr29,sh_plotea_impcr30,sh_plotea_impcr31,sh_plotea_impcr32,sh_plotea_impcr33,sh_plotea_impcr34,sh_plotea_impcr35,sh_plotea_impcr36,sh_plotea_impcr37,sh_plotea_impcr38,sh_plotea_impcr39,sh_plotea_impcr40,sh_plotea_impcr41,sh_plotea_impcr42,sh_plotea_impcr43,sh_plotea_impcr44,sh_plotea_impcr45,sh_plotea_impcr46,sh_plotea_impcr47,sh_plotea_impcr48,sh_plotea_impcr49,sh_plotea_impcr50,sh_plotea_impcr51,sh_plotea_impcr52,sh_plotea_impcr53,sh_plotea_impcr54,sh_plotea_impcr55,sh_plotea_impcr56,sh_plotea_impcr57,sh_plotea_impcr58,sh_plotea_impcr59,sh_plotea_impcr60,sh_plotea_impcr61,sh_plotea_impcr62,sh_plotea_impcr63,sh_plotea_impcr64,sh_plotea_impcr65,sh_plotea_impcr66,sh_plotea_impcr67,sh_plotea_impcr68,sh_plotea_impcr69,sh_plotea_impcr70,sh_plotea_impcr71,sh_plotea_impcr72,sh_plotea_impcr73,sh_plotea_impcr74,sh_plotea_impcr75,sh_plotea_impcr76,sh_plotea_impcr77,sh_plotea_impcr78,sh_plotea_impcr79,sh_plotea_impcr80,sh_plotea_impcr81,sh_plotea_impcr82,sh_plotea_impcr83,sh_plotea_impcr84,sh_plotea_impcr85,sh_ea_ofsp,sh_ea_awassa83,sh_ea_avocado,sh_ea_mango,sh_ea_papaya,sh_ea_sweetpotato,sh_ea_fieldp,sh_ea_impcr1,sh_ea_impcr2,sh_ea_impcr3,sh_ea_impcr4,sh_ea_impcr5,sh_ea_impcr6,sh_ea_impcr7,sh_ea_impcr8,sh_ea_impcr9,sh_ea_impcr10,sh_ea_impcr11,sh_ea_impcr12,sh_ea_impcr13,sh_ea_impcr14,sh_ea_impcr15,sh_ea_impcr16,sh_ea_impcr17,sh_ea_impcr18,sh_ea_impcr19,sh_ea_impcr20,sh_ea_impcr21,sh_ea_impcr22,sh_ea_impcr23,sh_ea_impcr24,sh_ea_impcr25,sh_ea_impcr26,sh_ea_impcr27,sh_ea_impcr28,sh_ea_impcr29,sh_ea_impcr30,sh_ea_impcr31,sh_ea_impcr32,sh_ea_impcr33,sh_ea_impcr34,sh_ea_impcr35,sh_ea_impcr36,sh_ea_impcr37,sh_ea_impcr38,sh_ea_impcr39,sh_ea_impcr40,sh_ea_impcr41,sh_ea_impcr42,sh_ea_impcr43,sh_ea_impcr44,sh_ea_impcr45,sh_ea_impcr46,sh_ea_impcr47,sh_ea_impcr48,sh_ea_impcr49,sh_ea_impcr50,sh_ea_impcr51,sh_ea_impcr52,sh_ea_impcr53,sh_ea_impcr54,sh_ea_impcr55,sh_ea_impcr56,sh_ea_impcr57,sh_ea_impcr58,sh_ea_impcr59,sh_ea_impcr60,sh_ea_impcr61,sh_ea_impcr62,sh_ea_impcr63,sh_ea_impcr64,sh_ea_impcr65,sh_ea_impcr66,sh_ea_impcr67,sh_ea_impcr68,sh_ea_impcr69,sh_ea_impcr70,sh_ea_impcr71,sh_ea_impcr72,sh_ea_impcr73,sh_ea_impcr74,sh_ea_impcr75,sh_ea_impcr76,sh_ea_impcr77,sh_ea_impcr78,sh_ea_impcr79,sh_ea_impcr80,sh_ea_impcr81,sh_ea_impcr82,sh_ea_impcr83,sh_ea_impcr84,sh_ea_impcr85,sh_ea_treadle,sh_ea_motorpump,sh_ea_rotlegume,sh_ea_cresidue1,sh_ea_cresidue2,sh_ea_mintillage,sh_ea_zerotill,sh_ea_consag1,sh_ea_consag2,sh_ea_swc,sh_ea_terr,sh_ea_wcatch,sh_ea_affor,sh_ea_ploc,sh_ea_rdisp,sh_ea_livIA,sh_ea_elepgrass,sh_ea_gaya,sh_ea_sasbaniya,sh_ea_alfa,sh_ea_indprod,sh_ea_cross,sh_ea_grass,sh_ea_largerum_k,sh_ea_largerum_o,sh_ea_smallrum_k,sh_ea_smallrum_o,sh_ea_poultry_k,sh_ea_poultry_o,wave,region,othregion,pw_w4,ead_psnp,sh_ea_psnp,saq14,saq01
020304088800703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,4,0,2,466.4486896551723,1,.22580644,1,2
020306088800903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,100,100,100,0,100,0,0,0,0,0,0,100,100,0,100,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.333332,8.333333,,,,66.666664,33.333332,16.666666,,41.666668,,,,,,,8.333333,16.666666,0,,,,,.16666667,.18181819,4,0,2,415.718930330753,1,.5,1,2
020401088800602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,4,0,2,258.8721963342653,1,.75438595,1,2
020403088800302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,4,0,2,628.014921630094,1,.359375,1,2
020404088800501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,4,0,2,318.3752535496957,1,.61971831,1,2
020405088800405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,4,0,2,494.8065080135988,1,.12121212,1,2
020501088800601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,4,0,2,375.9021203683872,1,.21052632,1,2
020502088800303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,4,0,2,234.9715693173821,0,0,1,2
020502088801101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,4,0,2,465.1962382445141,0,0,1,2
020504088800505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,4,0,2,54.67049808429118,1,.17647059,1,2
020504088801102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,4,0,2,105.435960591133,1,.075000003,1,2
030103088803101,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,100,0,100,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.333332,41.666668,58.333332,58.333332,,16.666666,,83.333336,83.333336,,,8.333333,75,,,,,,,,0,,,,,,,4,3,0,8321.922296050203,1,.30909091,1,3
030106088801805,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,100,100,100,0,100,0,0,0,0,0,0,0,100,0,0,100,0,100,,,,,,,9.1954021,,,,,,,,6.8965516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5977011,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.011497,,,,,,,,22.988506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.022987,,,,,,,,,,,,,,,,,,,,,,,,90,10,70,80,,,,100,100,20,,40,,,,,,,,10,0,.079999998,.083333336,,,.022222223,.022222223,4,3,0,8183.329903272277,1,.19642857,1,3
030202088802410,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,0,0,0,0,0,100,0,0,100,0,100,,,,,,,,,3.2258065,,,2.1505377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0752689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.709679,,,27.956989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.384615,61.53846,,15.384615,30.76923,15.384615,15.384615,15.384615,61.53846,23.076923,61.53846,15.384615,46.153847,,7.6923075,,,,,,46.153847,0,.22580644,.24137931,,,.92307693,.92307693,4,3,0,7625.333283957932,0,0,1,3
030206088800908,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,100,0,0,100,0,100,,,,,,,,,,,,,,16.32653,14.285714,,,,4.0816326,6.1224489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0408163,,,,,6.1224489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.142857,57.142857,,,,24.489796,34.693878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.244898,,,,,20.408163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,30,,60,,,,100,100,50,20,30,,,,,,,,30,0,.041666668,.041666668,,,.45454547,.45454547,4,3,0,8451.428309833364,1,.63999999,1,3
030209088803514,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1.0989012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7912092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.333336,,8.333333,25,,,,83.333336,83.333336,,,,,,,,,,,,0,,,,,,,4,3,0,8256.395348837208,0,0,1,3
030303088800803,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,0,0,0,100,100,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.5625,,,,,,,,4.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0625,,,,,,,,17.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,25,8.333333,,,,75,75,,8.333333,,33.333332,,,,,,,,0,,,,,,,4,3,0,8022.171367309913,1,.30769232,1,3
030307088802601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.545456,9.090909,,,,81.818184,63.636364,54.545456,9.090909,18.181818,,,,,,,,,0,,,,,,,4,3,0,8256.39534883721,0,0,1,3
030312088800504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,100,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,75,,,,,75,50,16.666666,,66.666664,,,,,,,,25,0,,,,,.18181819,.18181819,4,3,0,7436.611413491671,1,.21568628,1,3
030401088801512,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,100,0,0,0,0,100,,,,,,,3.2258065,,,,,,,,14.516129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.580645,,,,,,,,40.322582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.333336,,75,33.333332,25,16.666666,8.333333,75,33.333332,25,8.333333,75,8.333333,,,,,,,25,0,,,,,.2857143,.2857143,4,3,0,8015.917814405057,1,.88333333,1,3
